image,title,short_description,date,detail
https://cdn.hdbank.com.vn/hdbank-file/news/Golf375x3802_1697194910380.jpg,GIẢM ĐẾN 20% GIỜ TẬP TẠI FYS GOLF ACADEMY,Giảm Đến 20% Gói Giờ Tập Tại FYS Golf Academy Dành Cho Chủ Thẻ HDBank,13/10/2023 - 30/05/2024,"   Thời gian ưu đãi:
- Từ nay đến 30/05/2024
 Đối tượng áp dụng:
- Khách hàng là chủ thẻ tín dụng HDBank bao gồm thẻ chính và thẻ phụ còn hiệu lực.
Địa điểm áp dụng: 
Find Your Swing (FYS) Golf 3D số 11 Đặng Như Mai, P. Thạnh Mỹ Lợi, Quận 2, Tp. Thủ Đức
Tham khảo: https://fysgolf.com/
 Nội dung
STT
Gói combo giờ tập
Giá HDBank trong tuần
1
10h
2,000,000
2
20h
3,960,000
3
30h
5,610,000
4
60h
10,560,000
  Quy định chung: 
- Bảng giá đặt chỗ sân Golf sẽ được cập nhật theo từng thời kỳ
- ĐT Liên hệ: 0908 968 968
Share
Golf"
https://cdn.hdbank.com.vn/hdbank-file/news/HPZBonganh400x228_1700729973629.jpg,GIẢM ĐẾN 10% HOA TƯƠI TIỆM BÔNG XANH,"Shop Hoa Tươi Với Cái Tên Dài Và Ấn Tượng 'Tiệm BÔng Xanh Bông Trắng Rồi Lại Vàng Bông' - Góp Phần Trang Trí Liveshow, Sự Kiện, Hội Nghị & Nhiều Hoạt Động Của Doanh Nghiệp, Đoàn Thể Khác.",30/01/2024 - 25/05/2024," Nội dung ưu đãi

- Giảm giá 5% áp dụng cho các ngày Lễ 8/3 và 20/10
- Giảm giá 10% trên tổng hóa đơn thanh toán (không áp dụng Lễ)

 Thời gian ưu đãi

- Từ nay đến 25/05/2024
  Phạm vi áp dụng
- HCM: 160/12 Võ Thị Sáu, Phường 8, Quận 3, TP.HCM 
- Hà Nội: 45 Cửa Bắc, Phường Trúc Bạch, Quận Ba Đình, TP.HCM
- Tham khảo: https://www.facebook.com/TiemBongXanh

 Đối tượng áp dụng

- Chủ thẻ tín dụng HDBank còn hiệu lực bao gồm cả thẻ chính và thẻ phụ

 Điều kiện và điều khoản
- Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Các ưu đãi không được chuyển nhượng, quy đổi thành tiền mặt hoặc phương thức thanh toán khác; 
  Share
Shopping"
https://cdn.hdbank.com.vn/hdbank-file/news/14T2webbanner400x228_1704278244404.jpg,GIẢM ĐẾN 15% MARINA BAY VŨNG TÀU RESORT & SPA,"Khu Phức Hợp Nghỉ Dưỡng Cao Cấp Tọa Lạc Tại Bãi Biển Sao Mai Của Thành Phố Vũng Tàu Sở Hữu Địa Thế Ấn Tượng “Tọa Sơn Hướng Thủy” – Lưng Tựa Núi, Mắt Hướng Biển Với Bờ Biển Dài Gần 500m.",03/01/2024 - 23/05/2024," Nội dung 

- Giảm 15% trên giá phòng công bố
- Giảm 10% dịch vụ giải trí
- Giảm 5% ẩm thực
   Thời gian khuyến mại
  - Từ nay đến 23/05/2024
   Phạm vi áp dụng
  115 Trần Phú, P5, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu 
Book a Reservation: 0254 384 8888 
Website: https://marinabayvungtau.com/
   Đối tượng áp dụng
  - Khách hàng là chủ thẻ tín dụng HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản
  - Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Không áp dụng đồng thời cùng các chương trình khuyến mại khác
- Không áp dụng với chính sách giá khách đoàn
Share
Travel"
https://cdn.hdbank.com.vn/hdbank-file/news/TruyenthongJCB400x228_1709191352233.jpg,"HOÀN ĐẾN 1,6 TRIỆU VND CHO CHỦ THẺ JCB ULTIMATE","Khám Phá Nhật Bản Đầu Năm Mới Với Các Lễ Hội Và Hoạt Động Đặc Sắc Không Thể Bỏ Lỡ. Đặc Biệt, Từ Tháng 2 Đến Tháng 4/2024, Khi Thanh Toán Bằng Thẻ HDBank JCB Ultimate Tại Nhật Bản, Chủ Thẻ Sẽ Được Hoàn Tiền 10% (Tối Đa 10,000 Yên, ~ 1,600,000 VND) Khi Chi Tiêu Tích Lũy Tại Nhật Bản Của Thẻ Đạt Từ 50,000 Yên (~8,000,000 VND) Trở Lên.",29/02/2024 - 30/04/2024," Nội dung
🎌Hoàn tiền 10% (tối đa 10,000 Yên ~ 1,600,000 VND) khi chi tiêu tích lũy tại Nhật Bản của thẻ HDBank JCB Ultimate đạt từ 50,000 Yên (~8,000,000 VND) trở lên.
🌸 Khám phá Nhật Bản đầu năm mới với các lễ hội và hoạt động đặc sắc không thể bỏ lỡ:
- Tháng 2: Lễ hội tuyết lớn nhất Nhật Bản - Sapporo Snow Festival
- Tháng 3: Mùa hoa anh đào nở rộ toàn Nhật Bản và lễ hội búp bê Hinamatsuri
- Tháng 4: Lễ hội truyền thống Takayama với các hoạt động nghệ thuật như múa rối Karakuri, trang trí xe hoa, rước đèn lồng.
💳 Tìm hiểu thêm ưu đãi từ Happy Zone dành cho chủ thẻ HDBank JCB Ultimate tại đây
   Thời gian chương trình:
Từ tháng 2 đến tháng 4/2024
   Đối tượng áp dụng
Chủ thẻ HDBank JCB Ultimate thỏa điều kiện chương trình
 Điều kiện & Điều khoản
- Áp dụng khi thanh toán bằng thẻ tín dụng HDBank JCB
- Áp dụng cho các giao dịch trực tiếp tại các cửa hàng ở Nhật Bản 
- Không áp dụng cho các giao dịch trực tuyến như thương mại điện tử, vé máy bay hoặc các dịch vụ đặt hàng bằng điện thoại di động và các thiết bị khác.
- Các khuyến mại có hiệu lực, điều kiện và điều khoản, vui lòng xem trước khi sử dụng.
Thệ lệ chi tiết, xem tại đây
    Share
Hoàn tiền
JCB"
https://cdn.hdbank.com.vn/hdbank-file/news/14T2webbanner400x228_1701230793902.jpg,GIẢM 10% & TẶNG GÓI TẬP 1 THÁNG TẠI CITIGYM,"Chương Trình Luyện Tập Yoga, Gym, Group X ... Tại Citigym Được Thiết Kế Khoa Học Và Phù Hợp Từ Chuyên Gia Sẽ Giúp Bạn Đạt Được Mục Tiêu Sức Khỏe Và Hình Thể.",29/11/2023 - 30/04/2024," Nội dung 

- Giảm 10% giá niêm yết tại Citigym khi thanh toán bằng thẻ tín dụng HDBank
- Tặng gói tập luyện 1 tháng và 1 buổi tập với PT
   Thời gian khuyến mại
  - Từ nay đến 30/04/2024
   Phạm vi áp dụng
  Hệ thống Citigym toàn quốc
Website: https://citigym.com.vn/
   Đối tượng áp dụng
  - Khách hàng là chủ thẻ tín dụng HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản

- Áp dụng cho chủ thẻ HDBank và chưa là hội viên của CitiGym hoặc là hội viên cũ của CitiGym đã hết hợp đồng từ 12 tháng trở lên.
- Không áp dụng đồng thời với các chương trình khuyến mại khác.
- Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
Share
Sức khỏe"
https://cdn.hdbank.com.vn/hdbank-file/news/Babershopwebbanner400x228_1701678385994.jpg,GIẢM 20% DỊCH VỤ TẠI ĐÔNG TAY BABERSHOP,"Đội Ngũ Thợ Tóc Tài Năng Phục Vụ Khách Hàng Với Đa Dạng Các Dịch Vụ: Cắt, Uốn, Nhuộm, Chăm Sóc Râu, Xăm Che Thẹo, Dreadlock (Tóc Bện Thừng)...",04/12/2023 - 30/04/2024," Nội dung 

Giảm 20% trên hóa đơn thanh toán
   Thời gian khuyến mại
  - Từ nay đến 30/04/2024 
   Phạm vi áp dụng
  - Hệ thống Đông Tây Babershop toàn quốc
- Tham khảo: https://dongtaybarbershop.com/
- Hotline: 19004737  hoặc  0901602902
   Đối tượng áp dụng
  Khách hàng là chủ thẻ tín dụng HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản
  - Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Không áp dụng đồng thời cùng các chương trình khuyến mại khác
Share"
https://cdn.hdbank.com.vn/hdbank-file/news/CTKM8T3400x228_1709895867155.jpg,THÁNG CỦA NÀNG ƯU ĐÃI NGẬP TRÀN,Tặng 1.000.000 VND Khi Chi Tiêu Qua Thẻ Tín Dụng HDBank Từ 2.000.000 VND,12/08/2024 - 08/04/2024," Thời gian ưu đãi:
- Từ ngày 08/03/2024 đến hết ngày 08/04/2024.
   Sản phẩm khuyến mại:
-  Tất cả thẻ tín dụng quốc tế hiện hữu của HDBank.
   Đối tượng áp dụng:
- Khách hàng cá nhân là chủ thẻ chính và chủ thẻ phụ thẻ tín dụng quốc tế HDBank còn hiệu lực (bao gồm chủ thẻ chính và chủ thẻ phụ).
   Hình thức khuyến mãi:
- Trong thời gian khuyến mại, khách hàng giao dịch thẻ tín dụng HDBank thỏa điều kiện sẽ được lì xì đến 1.000.000 VND.
   Cơ cấu giải thưởng: 
TT
Ưu đãi
  Điều kiện
Mức tặng tiền tối đa/KH (VND)
1
Tặng 20% trên tổng doanh số giao dịch, tối đa 1.000.000đ
Khách hàng Nữ có tổng doanh số giao dịch từ 2.000.000đ/CTKM
1.000.000
2
Tặng 10% trên tổng doanh số giao dịch, tối đa 500.000đ
Khách hàng có tổng doanh số giao dịch từ 2.000.000đ/CTKM
500.000
      Quy định chung: 
a. Loại giao dịch được áp dụng khuyến mại:
- Giao dịch thanh toán hàng hóa, dịch vụ tại POS/Online được ghi nhận trên sao kê thẻ tín dụng hằng tháng.
b. Không áp dụng:
- Giao dịch rút tiền mặt; giao dịch thanh toán lãi, phí; các giao dịch với các tổ chức tín dụng khác; giao dịch bị hủy/hoàn; giao dịch trả góp hàng tháng theo các chương trình trả góp mà khách hàng tham gia; giao dịch tại các đơn vị chấp nhận thẻ mà HDBank nghi ngờ gian lận;
- Giao dịch qua QR Code; giao dịch thanh toán hóa đơn tiện ích (điện, nước, truyền hình, internet, điện thoại trả sau.…); giao dịch thanh toán thuộc Mã danh mục Quảng cáo (Facebook, Google, Tiktok…)
- Các giao dịch có dấu hiệu gian lận, giả mạo, vi phạm pháp luật.
    Quy định và Thời gian tặng tiền:
- Mỗi khách hàng (CIF) thỏa điều kiện sẽ được tặng tiền duy nhất 01 lần theo mức tặng tiền cao nhất khách hàng thoả điều kiện trong suốt chương trình.
- Trường hợp số lượng khách hàng cùng thỏa điều kiện tặng tiền vượt quá ngân sách CTKM, HDBank sẽ xét chọn khách hàng theo các thứ tự ưu tiên sau đây:
   + Thời gian ghi nhận khách hàng đạt tổng doanh số giao dịch hợp lệ sớm nhất.
   + Tổng doanh số giao dịch hợp lệ cao nhất.
   + HDBank sẽ tặng tiền vào tài khoản thẻ tín dụng của khách hàng thỏa điều kiện trong vòng 30 ngày từ ngày xác định danh sách khách hàng thỏa điều kiện.
- Trường hợp khách hàng có từ 02 tài khoản thẻ tín dụng thoả điều kiện, HDBank sẽ chủ động chọn 01 tài khoản thẻ tín dụng để tặng tiền và sẽ thông báo đến khách hàng.
- Số tiền tặng là bội số của 1.000đ
     Chi tiết thể lệ chương trình khuyến mãi tại đây.
Share"
https://cdn.hdbank.com.vn/hdbank-file/news/Group2633_1697098331173.png,GIẢM 10% PHÍ SÂN TẠI CỬA LÒ GOLF RESORT,"Tọa Lạc Ở Vị Trí Tuyệt Đẹp Ôm Trọn Bờ Hứng Gió Biển Cửa Lò. Sân Golf Cửa Lò Mang Đến Cho Quý Khách Cái Nhìn Toàn Cảnh, Xuyên Suốt Với Khoảng Cách Trải Dài Hơn 1.2 Km Ven Biển Và Diện Tích 133 Ha.",28/02/2024 - 30/04/2024,"   Thời gian ưu đãi:
- Từ nay đến 30/04/2024
 Đối tượng áp dụng:
- Khách hàng là chủ thẻ tín dụng HDBank bao gồm thẻ chính và thẻ phụ còn hiệu lực.
Địa điểm áp dụng: 
- Cửa Lò Golf Club Resort: Xã Nghi Hương, Huyện Cửa Lò, Nghệ An
- Tham khảo: https://cualogolfresort.com.vn/
 Nội dung
STT
Phí
Sân Golf
Niêm yết
trong tuần
HDBank
trong tuần
Mức giảm
(%)
Niêm yết
Thứ 7, CN
HDBank
Thứ 7,CN
Mức giảm
(%)
Niêm yết
Lễ/Tết
HDBank
Lễ/Tết
Mức giảm
(%)
1
18 hố
  1.450.000
1.305.000
10%
2.470.000
   2.223.000
10%
 2.470.000
2.223.000
10%
2
 27 hố
2.060.000
 1.854.000
10%
3.420.000
    3.078.000
10%
 3.420.000
3.087.000
10%
            Quy định chung: 
- Bảng giá đặt chỗ sân Golf sẽ được cập nhật theo từng thời kỳ
- Giá trên chưa bao gồm phí xe điện và các dịch vụ khác
- ĐT Liên hệ tại sân : (+84-0) 2383.956.123 - 0919.385.222
Share
Golf"
https://cdn.hdbank.com.vn/hdbank-file/news/14T2webbanner400x228_1697111890737.jpg,GIẢM ĐẾN 1.5 THÁNG HỌC PHÍ TẠI IQ SCHOOL,IQ School Là Hệ Thống Trường Gồm 2 Cấp Mầm Non Và Tiểu Học Theo Mô Hình Giáo Dục Sớm Cho Trẻ Tại Hà Nội,14/10/2023 - 31/03/2024," Nội dung 
IQ School là hệ thống trường gồm 2 cấp Mầm non và tiểu học theo mô hình giáo dục sớm cho trẻ tại Hà Nội
- Giảm 1,5 tháng học phí khi thanh toán đủ 1 năm học phí
- Giảm 0,5 tháng học phí khi thanh toán đủ 6 tháng học phí
 Thời gian khuyến mại
  - Từ nay đến 31/03/2024
   Phạm vi áp dụng
  - Địa chỉ: 55 Lê Lai – Hà Đông – Hà Nội
- Hotline: 0933.55.33.55 / 04.33.55.33.55
- Điện thoại: 04.33554762 / 04.66869194
- Email: iqkindergarten@gmail.com
- Website: http://iqschool.vn
   Đối tượng áp dụng
  - Khách hàng là chủ thẻ tín dụng HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản
  - Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Không áp dụng đối với học sinh nghỉ ngang hoặc nghỉ trước khi chương trình ban hành
- Không áp dụng đồng thời cùng các chương trình khuyến mại khác
Share
Education"
https://cdn.hdbank.com.vn/hdbank-file/news/TokyoClinic400x228_1701253214558.jpg,GIẢM 31% TẠI TMV TOKYO LUXURY,"Thẩm Mỹ Viện Đạt Tiêu Chuẩn Đẳng Cấp 5 Sao. Không Gian Từ Phòng Chờ Đến Phòng Dịch Vụ Sang Trọng, Được Trang Bị Nội Thất Cao Cấp. Đặc Biệt Là Các Trang Thiết Bị Máy Móc Công Nghệ Được Nhập Khẩu Cao Cấp, Xuất Xứ Rõ Ràng, Đạt Chuẩn An Toàn Với Nhiều Tính Năng Vượt Trội.",29/11/2023 - 01/04/2024," Nội dung 

- Giảm 31% trên tổng hóa đơn khi khách hàng thanh toán bằng thẻ tín dụng HDBank
   Thời gian khuyến mại
  - Từ nay đến 01/04/2024 
   Phạm vi áp dụng
  - Hệ thống TMV Tokyo Luxury:
21A Trần Quang Diệu, Đống Đa, Hà Nội
B5 – 29 Vinhomes Hàm Nghi – Mỹ Đình – Hà Nội
66 Nguyễn Chánh, Cầu Giấy, Hà Nội
- Chi tiết: https://thammyvientokyo.com/
   Đối tượng áp dụng
  Khách hàng là chủ thẻ tín dụng HDBank thỏa điều kiện chương trình
   Điều kiện và điều khoản

- Áp dụng khi thanh toán bằng thẻ tín dụng HDBank
- Không áp dụng đồng thời cùng các chương trình khuyến mại khác
Share
Clinic"
https://cdn.hdbank.com.vn/hdbank-file/news/4298804162095372789183808141525948889607305n_1710410487824.png,Mở thẻ siêu tốc - Tặng voucher bay 500k,"Mở thẻ siêu tốc, trúng voucher bay Vietjet 500k",14/03/2024 - 08/03/2024,"💳 Sản phẩm thẻ áp dụng: tất cả thẻ tín dụng quốc tế HDBank hiện hành
👤 Đối tượng áp dụng:
Khách hàng cá nhân mở thẻ trong thời gian khuyến mại (không áp dụng cho khách hàng đã hủy thẻ trong vòng 90 ngày trước thời gian khuyến mại)
Khách hàng cá nhân đã mở thẻ nhưng chưa kích hoạt trước thời gian khuyến mại.
Chỉ áp dụng ưu đãi cho chủ thẻ chính.
🌏 Phạm vi áp dụng: Toàn quốc
⌛ Thời gian: 08/03/2024 - 08/04/2024
📌 Cách tham gia: 
 Trong thời gian khuyến mãi, 198 khách hàng đầu tiên thỏa các điều kiện sau sẽ được tặng e-voucher giảm giá vé máy bay Vietjet Air 500.000đ, cụ thể:
Ưu đãi 01
Điều kiện tặng e-voucher
  Số lượng e-voucher
  Mệnh giá/ e-voucher
Tổng ngân sách e-voucher
01
- Khách hàng mới đăng ký mở thẻ theo phương thức điện tử
- Kích hoạt thẻ ảo/thẻ phi vật lý (thẻ phiên bản online) và có 01 giao dịch từ 500.000đ trong thời gian khuyến mại
99 cái
500.000 đ
49.500.000đ
02
Khách hàng có thẻ mở trước thời gian khuyến mại nhưng chưa kích hoạt thực hiện kích hoạt trong thời gian khuyến mại và có 01 giao dịch từ 500.000đ trong thời gian khuyến mại.
  99 cái
49.500.000đ
    💳   Mở thẻ ngay:
🔹 Thẻ HDBank Priority - Tinh Tú Phương Đông: LINK
🔹 Thẻ HDBank Vietjet Platinum: LINK
🔹 Siêu thẻ HDBank Petrolimex 4trong1: LINK
  Share
Hoàn tiền"
https://cdn.hdbank.com.vn/hdbank-file/news/Chamthegiamngay200K400x2283_1705895521561.jpg,GIẢM 15% TẠI SIÊU THỊ BÁCH HÓA XANH,Giảm Ngay 15% Tối Đa 100.000 VNĐ Khi Thanh Toán Bằng Cách CHẠM Thẻ HDBank Mastercard Hoặc HDBank Napas Không Tiếp Xúc (Contactless) Trên Payoo POS Tại Siêu Thị (*) Bách Hóa Xanh Khu Vực Hồ Chí Minh 👇,22/01/2024 - 29/02/2024," Nội dung ưu đãi
Giảm ngay 15% tối đa 100.000 VNĐ khi thanh toán bằng cách CHẠM thẻ HDBank Mastercard hoặc HDBank Napas không tiếp xúc (contactless) trên Payoo POS tại siêu thị (*) Bách Hóa Xanh khu vực Hồ Chí Minh

 Thời gian ưu đãi
   Từ 22/01/2024 – 29/02/2024.

 Đối tượng áp dụng
Tất cả các khách hàng mua sắm và thanh toán bằng thẻ HDBank Mastercard hoặc HDBank Napa tại hệ thống siêu thị Bách Hóa Xanh trong danh sách.

 Điều kiện và điều khoản
• Áp dụng cho thẻ vật lý HDBank Mastercard hoặc HDBank Napas.
• Áp dụng cho hình thức thanh toán CHẠM (contactless). 
• Khách hàng có thể hưởng ưu đãi 03 lần/thẻ/chương trình.
• Ưu đãi có giới hạn mỗi ngày nên sẽ ưu tiên cho khách hàng hưởng trước.
Chi tiết điều khoản và (*) danh sách Bách Hóa Xanh áp dụng CTKM tại đây
Share
Mastercard
Shopping"
https://cdn.hdbank.com.vn/hdbank-file/news/TetGiapThinWeb400x228_1706755300530.jpg,KHAI THẺ ĐÓN TÂN NIÊN,Lì Xì Đến 2 Triệu Đồng Khi Giao Dịch Cùng Thẻ Tín Dụng HDBank Trong Tháng 02/2024.,31/05/2024 - 29/02/2024,"   Thời gian ưu đãi:
- Từ ngày 01/02/2024 đến hết ngày 29/02/2024.
   Sản phẩm khuyến mại:
-  Tất cả thẻ tín dụng quốc tế hiện hữu của HDBank.
   Đối tượng áp dụng:
- Khách hàng cá nhân là chủ thẻ chính và chủ thẻ phụ thẻ tín dụng quốc tế HDBank còn hiệu lực (bao gồm chủ thẻ chính và chủ thẻ phụ).
   Hình thức khuyến mãi:
- Trong thời gian khuyến mại, khách hàng giao dịch thẻ tín dụng HDBank thỏa điều kiện sẽ được lì xì đến 2.000.000 VND.
   Cơ cấu giải thưởng: 
Ưu đãi
Thời gian khuyến mại
Nội dung
Điều kiện ưu đãi
Mức tặng tiền tối đa/khách hàng (đồng)
SL KH được tặng tiền (khách hàng)
Ngân sách tặng tiền (VND)
1
01 tháng, từ 01/02/2024 đến 29/02/2024
Lì xì 10% tổng chi tiêu, tối đa 1.000.000 đồng
Khách hàng có tổng chi tiêu ≥ 2 triệu đồng/tháng khuyến mại
1.000.000
Theo thực tế
200.000.000
2
10 ngày, từ 10/02/2024 đến 19/02/2024
(tức mùng 1 đến mùng 10)
Lì xì 99.000 đồng
200 khách hàng đầu tiên mỗi ngày phát sinh giao dịch có giá trị ≥500.000 đồng
99.000
2.000
198.000.000
3
Lì xì 10% giá trị giao dịch cao nhất, tối đa 1.000.000 đồng
10 khách hàng phát sinh giao dịch có giá trị cao nhất mỗi ngày
1.000.000
100
100.000.000
      Quy định chung: 
a. Loại giao dịch được áp dụng khuyến mại:
- Giao dịch thanh toán hàng hóa, dịch vụ tại POS/Online được ghi nhận trên sao kê thẻ tín dụng hằng tháng.
b. Không áp dụng:
- Giao dịch rút tiền mặt; giao dịch thanh toán lãi, phí; các giao dịch với các tổ chức tín dụng khác; giao dịch bị hủy/hoàn; giao dịch trả góp hàng tháng theo các chương trình trả góp mà khách hàng tham gia; giao dịch tại các đơn vị chấp nhận thẻ mà HDBank nghi ngờ gian lận;
- Giao dịch qua QR Code; giao dịch thanh toán hóa đơn tiện ích (điện, nước, truyền hình, internet, điện thoại trả sau.…); giao dịch thanh toán thuộc Mã danh mục Quảng cáo (Facebook, Google, Tiktok…)
- Các giao dịch có dấu hiệu gian lận, giả mạo, vi phạm pháp luật.
    Quy định và Thời gian tặng tiền:
- Mỗi khách hàng (CIF) thỏa điều kiện sẽ được tặng tiền tối đa 2.000.000 đồng/khách hàng trong suốt Chương trình khuyến mại, cụ thể:
+ Ưu đãi 01: Duy nhất 01 lần, tối đa 1.000.000 đồng. 
+ Ưu đãi 02 và 03: tặng tiền theo mức tặng tiền cao nhất khách hàng thỏa điều kiện, tối đa 1.000.000 đồng
- Trường hợp số lượng khách hàng cùng thỏa điều kiện tặng tiền vượt quá ngân sách CTKM, HDBank sẽ xét chọn khách hàng theo các thứ tự ưu tiên sau đây:
+ Ưu đãi 01:
(1) Thời gian ghi nhận khách hàng đạt tổng doanh số giao dịch hợp lệ sớm nhất.
(2) Tổng doanh số giao dịch hợp lệ cao nhất.
+ Ưu đãi 02: Giá trị giao dịch hợp lệ cao nhất
+ Ưu đãi 03: Thời gian ghi nhận khách hàng giao dịch hợp lệ sớm nhất
- HDBank sẽ tiến hành tặng tiền cho khách hàng trong vòng 30 ngày kể từ ngày xác định danh sách khách hàng thỏa điều kiện 
- Số tiền tặng là bội số của 10.000 đồng.
     Chi tiết thể lệ chương trình khuyến mãi tại đây.
Share
Cashback"
https://cdn.hdbank.com.vn/hdbank-file/news/Chamthegiamngay200K400x22821_1705898011266.jpg,GIẢM 20K TẠI TRUNG NGUYÊN LEGEND CAFE,Giảm Ngay 20.000 VNĐ Cho Hóa Đơn Từ 40.000 VNĐ Khi Thanh Toán Bằng Cách CHẠM Thẻ HDBank Mastercard Hoặc HDBank Napas Không Tiếp Xúc (Contactless) Trên Payoo POS Tại Không Gian Trung Nguyên Legend Cafe Trong Danh Sách 👇,22/01/2024 - 29/02/2024," Nội dung ưu đãi
Giảm ngay 20.000 VNĐ cho hóa đơn từ 40.000 VNĐ khi thanh toán bằng cách CHẠM thẻ HDBank Mastercard hoặc HDBank Napas không tiếp xúc (contactless) trên Payoo POS tại không gian Trung Nguyên Legend Cafe (*)

 Thời gian ưu đãi
   Từ 18/01/2024 – 29/02/2024.

 Đối tượng áp dụng
Tất cả các khách hàng mua sắm và thanh toán bằng thẻ HDBank Mastercard hoặc HDBank Napa tại không gian Trung Nguyên Ledend Cafe trong danh sách khuyến mại

 Điều kiện và điều khoản
• Áp dụng cho thẻ vật lý HDBank Mastercard hoặc HDBank Napas.
• Áp dụng cho hình thức thanh toán CHẠM (contactless). 
• Khách hàng có thể hưởng ưu đãi 05 lần/thẻ/chương trình.
• Ưu đãi có giới hạn mỗi ngày nên sẽ ưu tiên cho khách hàng hưởng trước.
Chi tiết điều khoản và (*) danh sách Trung Nguyên Legend Cafe tại đây
Share
Mastercard"
https://cdn.hdbank.com.vn/hdbank-file/news/400x2286NGUOI_1704247849413.jpg,KHAI XUÂN ĐẮC LỘC - NĂM MỚI PHÁT TÀI CÙNG HDBANK,Chương trình ưu đãi dành cho Khách hàng cá nhân khi tham gia gửi tiết kiệm online và tại quầy.,25/03/2024 - 04/03/2024," Thời gian khuyến mại:
Từ 04/01/2024 - 04/03/2024
 Đối tượng khách hàng:
Tất cả khách hàng cá nhân tham gia gửi tiết kiệm VNĐ tại quầy và trên kênh online thỏa mãn điều kiện quy định của Chương trình
 Thể lệ chương trình:
Số tiền gửi tối thiểu: 10.000.000 VNĐ
Kỳ hạn gửi tối thiểu: 1 tháng
1. CHƯƠNG TRÌNH QUAY SỐ CUỐI KÌ
Công thức tính MSDT: Số lượng MSDT = (Số tiền gửi trên một sổ * kỳ hạn gửi)/ 10.000.000 đồng
Giải thưởng quay số cuối kỳ: áp dụng cho Khách hàng gửi tiết kiệm VNĐ trên kênh Online và tại quầy.
STT
Giải thưởng cuối kỳ
Giá trị giải thưởng (VNĐ)
Số giải
Tổng giá trị (VNĐ)
1
Giải Đặc biệt: Sổ tiết kiệm
1.000.000.000
1
1.000.000.000
2
Giải Nhất: Sổ tiết kiệm
300.000.000
1
300.000.000
3
Giải Nhì: Sổ tiết kiệm
100.000.000
3
300.000.000
4
Giải Ba: Sổ tiết kiệm
30.000.000
5
150.000.000
Tổng cộng
10
1.750.000.000
2. CHƯƠNG TRÌNH QUÀ TẶNG HIỆN VẬT
Khách hàng cá nhân khi tham gia gửi tiết kiệm VNĐ thỏa mãn những điều kiện từ chương trình, có cơ hội nhận ngay những phần quà cực hấp dẫn.
Kênh tại quầy
Công thức tính thẻ cào: Số lượng thẻ cào = (Số tiền gửi trên một sổ * kỳ hạn gửi)/ 60.000.000 đồng
Ưu đãi đặc biệt khi tham gia CTKM, chỉ áp dụng tại quầy:
STT
Đối tượng áp dụng
Giải thưởng và điều kiện nhận thưởng
1
Khách hàng mới (mở CIF mới trong thời gian diễn ra chương trình)
Tặng thêm 05 MSDT và 03 thẻ cào xác định trúng thưởng cho STK đầu tiên với số tiền từ 200 triệu đồng, kỳ hạn tối thiểu 1 tháng.
2
Khách hàng hiện hữu
Tặng thêm 03 MSDT cho STK với số tiền từ 100 triệu đồng gửi kỳ hạn tối thiểu 6 tháng
  Cơ cấu quà tặng tại quầy:
STT
Quà tặng từ thẻ cào
1
Ly nhựa 2 lớp kèm ống hút LocknLock
2
Bộ rổ quay rau và dụng cụ băm nhỏ thực phẩm LocknLock
3
Cốc đôi giữ nhiệt inox 304 Elmich
4
Máy sấy tóc LocknLock
5
Bộ nồi nhôm cao cấp đáy từ Ceragreen HappyCook
6
Bộ quà tặng VIP mạ vàng option 7 (bộ kềm)
Kênh Online
Cơ cấu quà tặng tại Kênh online:
Kênh gửi tiết kiệm
Điều kiện nhận quà
Số tiền gửi
tối thiểu (VNĐ)
Loại quà tặng
Tiết kiệm Online
Số dư sổ tiết kiệm cao nhất được mở trong thời gian từ 04/01/2024 còn hoạt động đến ngày kết thúc chương trình (23:59:59 ngày 04/03/2024)
10.000.000
Ly nhựa 2 lớp kèm ống hút LocknLock HAP507IVY
  Share"
